ciclo,periodo_us,jitter_abs_us
1062,112.000,4888.000
1063,15350.000,10350.000
1064,131.000,4869.000
1065,73.000,4927.000
1066,15493.000,10493.000
1067,317.000,4683.000
1068,102.000,4898.000
1069,28220.000,23220.000
1070,141.000,4859.000
1071,90.000,4910.000
1072,83.000,4917.000
1073,87.000,4913.000
1074,95.000,4905.000
1075,32563.000,27563.000
1076,137.000,4863.000
1077,80.000,4920.000
1078,69.000,4931.000
1079,68.000,4932.000
1080,375.000,4625.000
1081,16384.000,11384.000
1082,401.000,4599.000
1083,81.000,4919.000
1084,9043.000,4043.000
1085,16910.000,11910.000
1086,149.000,4851.000
1087,76.000,4924.000
1088,71.000,4929.000
1089,72.000,4928.000
1090,15396.000,10396.000
1091,189.000,4811.000
1092,91.000,4909.000
1093,14828.000,9828.000
1094,171.000,4829.000
1095,139.000,4861.000
1096,15352.000,10352.000
1097,173.000,4827.000
1098,91.000,4909.000
1099,14938.000,9938.000
1100,131.000,4869.000
1101,73.000,4927.000
1102,17266.000,12266.000
1103,149.000,4851.000
1104,99.000,4901.000
1105,28157.000,23157.000
1106,138.000,4862.000
1107,94.000,4906.000
1108,91.000,4909.000
1109,123.000,4877.000
1110,89.000,4911.000
1111,14934.000,9934.000
1112,137.000,4863.000
1113,78.000,4922.000
1114,20635.000,15635.000
1115,162.000,4838.000
1116,120.000,4880.000
1117,109.000,4891.000
1118,24417.000,19417.000
1119,197.000,4803.000
1120,97.000,4903.000
1121,94.000,4906.000
1122,78.000,4922.000
1123,86.000,4914.000
1124,16682.000,11682.000
1125,138.000,4862.000
1126,77.000,4923.000
1127,13823.000,8823.000
1128,157.000,4843.000
1129,131.000,4869.000
1130,14687.000,9687.000
1131,195.000,4805.000
1132,98.000,4902.000
1133,14571.000,9571.000
1134,147.000,4853.000
1135,1100.000,3900.000
1136,29966.000,24966.000
1137,169.000,4831.000
1138,587.000,4413.000
1139,258.000,4742.000
1140,91.000,4909.000
1141,74.000,4926.000
1142,14302.000,9302.000
1143,698.000,4302.000
1144,262.000,4738.000
1145,15490.000,10490.000
1146,164.000,4836.000
1147,82.000,4918.000
1148,13910.000,8910.000
1149,468.000,4532.000
1150,85.000,4915.000
1151,15026.000,10026.000
1152,1551.000,3449.000
1153,90.000,4910.000
1154,13904.000,8904.000
1155,177.000,4823.000
1156,122.000,4878.000
1157,93.000,4907.000
1158,29502.000,24502.000
1159,182.000,4818.000
1160,142.000,4858.000
1161,84.000,4916.000
1162,80.000,4920.000
1163,14194.000,9194.000
1164,349.000,4651.000
1165,93.000,4907.000
1166,16194.000,11194.000
1167,291.000,4709.000
1168,163.000,4837.000
1169,186.000,4814.000
1170,30702.000,25702.000
1171,211.000,4789.000
1172,138.000,4862.000
1173,84.000,4916.000
1174,80.000,4920.000
1175,74.000,4926.000
1176,27015.000,22015.000
1177,210.000,4790.000
1178,87.000,4913.000
1179,79.000,4921.000
1180,84.000,4916.000
1181,77.000,4923.000
1182,31124.000,26124.000
1183,217.000,4783.000
1184,197.000,4803.000
1185,85.000,4915.000
1186,77.000,4923.000
1187,76.000,4924.000
1188,14080.000,9080.000
1189,166.000,4834.000
1190,88.000,4912.000
1191,16732.000,11732.000
1192,296.000,4704.000
1193,241.000,4759.000
1194,14542.000,9542.000
1195,132.000,4868.000
1196,69.000,4931.000
1197,32303.000,27303.000
1198,150.000,4850.000
1199,100.000,4900.000
1200,13914.000,8914.000
1201,133.000,4867.000
1202,77.000,4923.000
1203,74.000,4926.000
1204,73.000,4927.000
1205,74.000,4926.000
1206,15137.000,10137.000
1207,145.000,4855.000
1208,333.000,4667.000
1209,136.000,4864.000
1210,14119.000,9119.000
1211,119.000,4881.000
1212,70.000,4930.000
1213,17048.000,12048.000
1214,148.000,4852.000
1215,90.000,4910.000
1216,14330.000,9330.000
1217,171.000,4829.000
1218,83.000,4917.000
1219,13515.000,8515.000
1220,226.000,4774.000
1221,614.000,4386.000
1222,30642.000,25642.000
1223,178.000,4822.000
1224,91.000,4909.000
1225,84.000,4916.000
1226,85.000,4915.000
1227,97.000,4903.000
1228,31730.000,26730.000
1229,436.000,4564.000
1230,119.000,4881.000
1231,115.000,4885.000
1232,1762.000,3238.000
1233,110.000,4890.000
1234,27127.000,22127.000
1235,653.000,4347.000
1236,293.000,4707.000
1237,101.000,4899.000
1238,81.000,4919.000
1239,158.000,4842.000
1240,17265.000,12265.000
1241,128.000,4872.000
1242,147.000,4853.000
1243,229.000,4771.000
1244,11162.000,6162.000
1245,151.000,4849.000
1246,30766.000,25766.000
1247,159.000,4841.000
1248,101.000,4899.000
1249,93.000,4907.000
1250,15649.000,10649.000
1251,282.000,4718.000
1252,97.000,4903.000
1253,82.000,4918.000
1254,73.000,4927.000
1255,79.000,4921.000
1256,16901.000,11901.000
1257,17686.000,12686.000
1258,148.000,4852.000
1259,97.000,4903.000
1260,91.000,4909.000
1261,87.000,4913.000
1262,87.000,4913.000
1263,9389.000,4389.000
1264,170.000,4830.000
1265,15907.000,10907.000
1266,221.000,4779.000
1267,152.000,4848.000
1268,29903.000,24903.000
1269,217.000,4783.000
1270,4627.000,373.000
1271,115.000,4885.000
1272,87.000,4913.000
1273,79.000,4921.000
1274,10428.000,5428.000
1275,140.000,4860.000
1276,83.000,4917.000
1277,29894.000,24894.000
1278,173.000,4827.000
1279,98.000,4902.000
1280,78.000,4922.000
1281,92.000,4908.000
1282,86.000,4914.000
1283,16259.000,11259.000
1284,140.000,4860.000
1285,82.000,4918.000
1286,80.000,4920.000
1287,13110.000,8110.000
1288,181.000,4819.000
1289,14839.000,9839.000
1290,193.000,4807.000
1291,77.000,4923.000
1292,31991.000,26991.000
1293,173.000,4827.000
1294,89.000,4911.000
1295,90.000,4910.000
1296,88.000,4912.000
1297,84.000,4916.000
1298,85.000,4915.000
1299,30784.000,25784.000
1300,153.000,4847.000
1301,111.000,4889.000
1302,236.000,4764.000
1303,106.000,4894.000
1304,88.000,4912.000
1305,14604.000,9604.000
1306,145.000,4855.000
1307,86.000,4914.000
1308,33072.000,28072.000
1309,519.000,4481.000
1310,94.000,4906.000
1311,75.000,4925.000
1312,73.000,4927.000
1313,129.000,4871.000
1314,178.000,4822.000
1315,29403.000,24403.000
1316,181.000,4819.000
1317,94.000,4906.000
1318,87.000,4913.000
1319,77.000,4923.000
1320,142.000,4858.000
1321,15169.000,10169.000
1322,154.000,4846.000
1323,137.000,4863.000
1324,27128.000,22128.000
1325,162.000,4838.000
1326,97.000,4903.000
1327,73.000,4927.000
1328,82.000,4918.000
1329,15054.000,10054.000
1330,144.000,4856.000
1331,98.000,4902.000
1332,153.000,4847.000
1333,31612.000,26612.000
1334,171.000,4829.000
1335,112.000,4888.000
1336,170.000,4830.000
1337,171.000,4829.000
1338,93.000,4907.000
1339,28322.000,23322.000
1340,152.000,4848.000
1341,71.000,4929.000
1342,45.000,4955.000
1343,41.000,4959.000
1344,41.000,4959.000
1345,15901.000,10901.000
1346,155.000,4845.000
1347,84.000,4916.000
1348,15255.000,10255.000
1349,141.000,4859.000
1350,79.000,4921.000
1351,16960.000,11960.000
1352,144.000,4856.000
1353,78.000,4922.000
1354,78.000,4922.000
1355,28285.000,23285.000
1356,190.000,4810.000
1357,106.000,4894.000
1358,243.000,4757.000
1359,121.000,4879.000
1360,12910.000,7910.000
1361,236.000,4764.000
1362,81.000,4919.000
1363,14866.000,9866.000
1364,178.000,4822.000
1365,90.000,4910.000
1366,40754.000,35754.000
1367,141.000,4859.000
1368,118.000,4882.000
1369,97.000,4903.000
1370,79.000,4921.000
1371,68.000,4932.000
1372,68.000,4932.000
1373,72.000,4928.000
1374,20533.000,15533.000
1375,230.000,4770.000
1376,228.000,4772.000
1377,110.000,4890.000
1378,21023.000,16023.000
1379,267.000,4733.000
1380,899.000,4101.000
1381,10697.000,5697.000
1382,177.000,4823.000
1383,88.000,4912.000
1384,125.000,4875.000
1385,14326.000,9326.000
1386,132.000,4868.000
1387,74.000,4926.000
1388,12979.000,7979.000
1389,296.000,4704.000
1390,85.000,4915.000
1391,13711.000,8711.000
1392,170.000,4830.000
1393,86.000,4914.000
1394,30846.000,25846.000
1395,182.000,4818.000
1396,128.000,4872.000
1397,515.000,4485.000
1398,86.000,4914.000
1399,81.000,4919.000
1400,14787.000,9787.000
1401,147.000,4853.000
1402,92.000,4908.000
1403,30548.000,25548.000
1404,233.000,4767.000
1405,113.000,4887.000
1406,101.000,4899.000
1407,93.000,4907.000
1408,92.000,4908.000
1409,16401.000,11401.000
1410,194.000,4806.000
1411,154.000,4846.000
1412,29773.000,24773.000
1413,152.000,4848.000
1414,79.000,4921.000
1415,71.000,4929.000
1416,81.000,4919.000
1417,128.000,4872.000
1418,14697.000,9697.000
1419,174.000,4826.000
1420,87.000,4913.000
1421,88.000,4912.000
1422,16316.000,11316.000
1423,163.000,4837.000
1424,85.000,4915.000
1425,3607.000,1393.000
1426,11021.000,6021.000
1427,149.000,4851.000
1428,30658.000,25658.000
1429,152.000,4848.000
1430,93.000,4907.000
1431,82.000,4918.000
1432,73.000,4927.000
1433,80.000,4920.000
1434,14959.000,9959.000
1435,156.000,4844.000
1436,89.000,4911.000
1437,15396.000,10396.000
1438,142.000,4858.000
1439,86.000,4914.000
1440,31637.000,26637.000
1441,144.000,4856.000
1442,98.000,4902.000
1443,78.000,4922.000
1444,87.000,4913.000
1445,90.000,4910.000
1446,82.000,4918.000
1447,29762.000,24762.000
1448,89.000,4911.000
1449,77.000,4923.000
1450,74.000,4926.000
1451,81.000,4919.000
1452,54.000,4946.000
1453,30129.000,25129.000
1454,171.000,4829.000
1455,87.000,4913.000
1456,78.000,4922.000
1457,77.000,4923.000
1458,78.000,4922.000
1459,14863.000,9863.000
1460,19780.000,14780.000
1461,110.000,4890.000
1462,77.000,4923.000
1463,57.000,4943.000
1464,44.000,4956.000
1465,58.000,4942.000
1466,26203.000,21203.000
1467,141.000,4859.000
1468,116.000,4884.000
1469,105.000,4895.000
1470,78.000,4922.000
1471,14050.000,9050.000
1472,272.000,4728.000
1473,119.000,4881.000
1474,15005.000,10005.000
1475,140.000,4860.000
1476,106.000,4894.000
1477,30924.000,25924.000
1478,567.000,4433.000
1479,97.000,4903.000
1480,80.000,4920.000
1481,73.000,4927.000
1482,74.000,4926.000
1483,30428.000,25428.000
1484,169.000,4831.000
1485,92.000,4908.000
1486,77.000,4923.000
1487,859.000,4141.000
1488,147.000,4853.000
1489,185.000,4815.000
1490,4452.000,548.000
1491,24752.000,19752.000
1492,148.000,4852.000
1493,79.000,4921.000
1494,123.000,4877.000
1495,90.000,4910.000
1496,14940.000,9940.000
1497,141.000,4859.000
1498,123.000,4877.000
1499,30682.000,25682.000
1500,196.000,4804.000
1501,99.000,4901.000
1502,164.000,4836.000
1503,124.000,4876.000
1504,89.000,4911.000
1505,14914.000,9914.000
1506,183.000,4817.000
1507,86.000,4914.000
1508,30158.000,25158.000
1509,234.000,4766.000
1510,96.000,4904.000
1511,98.000,4902.000
1512,76.000,4924.000
1513,70.000,4930.000
1514,15020.000,10020.000
1515,177.000,4823.000
1516,91.000,4909.000
1517,16435.000,11435.000
1518,143.000,4857.000
1519,167.000,4833.000
1520,14166.000,9166.000
1521,162.000,4838.000
1522,86.000,4914.000
1523,92.000,4908.000
1524,17165.000,12165.000
1525,172.000,4828.000
1526,742.000,4258.000
1527,11706.000,6706.000
1528,417.000,4583.000
1529,752.000,4248.000
1530,29745.000,24745.000
1531,226.000,4774.000
1532,121.000,4879.000
1533,87.000,4913.000
1534,80.000,4920.000
1535,77.000,4923.000
1536,15149.000,10149.000
1537,170.000,4830.000
1538,525.000,4475.000
1539,16031.000,11031.000
1540,202.000,4798.000
1541,87.000,4913.000
1542,31866.000,26866.000
1543,160.000,4840.000
1544,161.000,4839.000
1545,93.000,4907.000
1546,99.000,4901.000
1547,80.000,4920.000
1548,73.000,4927.000
1549,28673.000,23673.000
1550,162.000,4838.000
1551,79.000,4921.000
1552,67.000,4933.000
1553,67.000,4933.000
1554,67.000,4933.000
1555,16386.000,11386.000
1556,395.000,4605.000
1557,497.000,4503.000
1558,15378.000,10378.000
1559,130.000,4870.000
1560,87.000,4913.000
1561,27009.000,22009.000
1562,164.000,4836.000
1563,271.000,4729.000
1564,97.000,4903.000
1565,214.000,4786.000
1566,167.000,4833.000
1567,32854.000,27854.000
1568,427.000,4573.000
1569,189.000,4811.000
1570,97.000,4903.000
1571,80.000,4920.000
1572,73.000,4927.000
1573,14073.000,9073.000
1574,162.000,4838.000
1575,100.000,4900.000
1576,14199.000,9199.000
1577,202.000,4798.000
1578,91.000,4909.000
1579,17072.000,12072.000
1580,133.000,4867.000
1581,84.000,4916.000
1582,83.000,4917.000
1583,15282.000,10282.000
1584,179.000,4821.000
1585,105.000,4895.000
1586,14081.000,9081.000
1587,153.000,4847.000
1588,91.000,4909.000
1589,14171.000,9171.000
1590,202.000,4798.000
1591,90.000,4910.000
1592,15503.000,10503.000
1593,155.000,4845.000
1594,88.000,4912.000
1595,16262.000,11262.000
1596,148.000,4852.000
1597,97.000,4903.000
1598,29477.000,24477.000
1599,212.000,4788.000
1600,163.000,4837.000
1601,113.000,4887.000
1602,87.000,4913.000
1603,83.000,4917.000
1604,16307.000,11307.000
1605,528.000,4472.000
1606,89.000,4911.000
1607,13727.000,8727.000
1608,172.000,4828.000
1609,107.000,4893.000
1610,14649.000,9649.000
1611,211.000,4789.000
1612,124.000,4876.000
1613,30318.000,25318.000
1614,205.000,4795.000
1615,124.000,4876.000
1616,135.000,4865.000
1617,99.000,4901.000
1618,72.000,4928.000
1619,15883.000,10883.000
1620,422.000,4578.000
1621,92.000,4908.000
1622,90.000,4910.000
1623,15353.000,10353.000
1624,138.000,4862.000
1625,3594.000,1406.000
1626,10661.000,5661.000
1627,181.000,4819.000
1628,99.000,4901.000
1629,14372.000,9372.000
1630,159.000,4841.000
1631,89.000,4911.000
1632,14787.000,9787.000
1633,135.000,4865.000
1634,82.000,4918.000
1635,29320.000,24320.000
1636,146.000,4854.000
1637,78.000,4922.000
1638,13985.000,8985.000
1639,193.000,4807.000
1640,78.000,4922.000
1641,68.000,4932.000
1642,65.000,4935.000
1643,19219.000,14219.000
1644,161.000,4839.000
1645,83.000,4917.000
1646,10784.000,5784.000
1647,191.000,4809.000
1648,94.000,4906.000
1649,110.000,4890.000
1650,32870.000,27870.000
1651,124.000,4876.000
1652,74.000,4926.000
1653,17198.000,12198.000
1654,666.000,4334.000
1655,123.000,4877.000
1656,97.000,4903.000
1657,93.000,4907.000
1658,121.000,4879.000
1659,13074.000,8074.000
1660,11959.000,6959.000
1661,102.000,4898.000
1662,86.000,4914.000
1663,82.000,4918.000
1664,81.000,4919.000
1665,15975.000,10975.000
1666,135.000,4865.000
1667,76.000,4924.000
1668,4101.000,899.000
1669,43525.000,38525.000
1670,142.000,4858.000
1671,82.000,4918.000
1672,76.000,4924.000
1673,77.000,4923.000
1674,1550.000,3450.000
1675,110.000,4890.000
1676,87.000,4913.000
1677,24776.000,19776.000
1678,173.000,4827.000
1679,84.000,4916.000
1680,77.000,4923.000
1681,74.000,4926.000
1682,76.000,4924.000
1683,31762.000,26762.000
1684,161.000,4839.000
1685,128.000,4872.000
1686,90.000,4910.000
1687,69.000,4931.000
1688,73.000,4927.000
1689,75.000,4925.000
1690,14553.000,9553.000
1691,175.000,4825.000
1692,101.000,4899.000
1693,28697.000,23697.000
1694,851.000,4149.000
1695,215.000,4785.000
1696,165.000,4835.000
1697,202.000,4798.000
1698,14320.000,9320.000
1699,149.000,4851.000
1700,179.000,4821.000
1701,89.000,4911.000
1702,19049.000,14049.000
1703,143.000,4857.000
1704,80.000,4920.000
1705,26049.000,21049.000
1706,139.000,4861.000
1707,81.000,4919.000
1708,15917.000,10917.000
1709,150.000,4850.000
1710,78.000,4922.000
1711,79.000,4921.000
1712,90.000,4910.000
1713,78.000,4922.000
1714,13884.000,8884.000
1715,159.000,4841.000
1716,80.000,4920.000
1717,16609.000,11609.000
1718,140.000,4860.000
1719,84.000,4916.000
1720,16864.000,11864.000
1721,169.000,4831.000
1722,138.000,4862.000
1723,26348.000,21348.000
1724,548.000,4452.000
1725,90.000,4910.000
1726,313.000,4687.000
1727,88.000,4912.000
1728,68.000,4932.000
1729,4213.000,787.000
1730,26322.000,21322.000
1731,139.000,4861.000
1732,14684.000,9684.000
1733,402.000,4598.000
1734,312.000,4688.000
1735,99.000,4901.000
1736,93.000,4907.000
1737,170.000,4830.000
1738,14105.000,9105.000
1739,166.000,4834.000
1740,83.000,4917.000
1741,15262.000,10262.000
1742,171.000,4829.000
1743,94.000,4906.000
1744,14500.000,9500.000
1745,150.000,4850.000
1746,193.000,4807.000
1747,23060.000,18060.000
1748,155.000,4845.000
1749,223.000,4777.000
1750,166.000,4834.000
1751,89.000,4911.000
1752,5867.000,867.000
1753,15200.000,10200.000
1754,180.000,4820.000
1755,89.000,4911.000
1756,17797.000,12797.000
1757,136.000,4864.000
1758,864.000,4136.000
1759,325.000,4675.000
1760,10868.000,5868.000
1761,151.000,4849.000
1762,15544.000,10544.000
1763,167.000,4833.000
1764,96.000,4904.000
1765,18804.000,13804.000
1766,565.000,4435.000
1767,96.000,4904.000
1768,391.000,4609.000
1769,27263.000,22263.000
1770,131.000,4869.000
1771,73.000,4927.000
1772,68.000,4932.000
1773,549.000,4451.000
1774,87.000,4913.000
1775,29769.000,24769.000
1776,172.000,4828.000
1777,160.000,4840.000
1778,105.000,4895.000
1779,110.000,4890.000
1780,75.000,4925.000
1781,14839.000,9839.000
1782,114.000,4886.000
1783,71.000,4929.000
1784,29913.000,24913.000
1785,154.000,4846.000
1786,88.000,4912.000
1787,15047.000,10047.000
1788,160.000,4840.000
1789,123.000,4877.000
1790,98.000,4902.000
1791,100.000,4900.000
1792,74.000,4926.000
1793,1969.000,3031.000
1794,16637.000,11637.000
1795,398.000,4602.000
1796,124.000,4876.000
1797,26792.000,21792.000
1798,193.000,4807.000
1799,14605.000,9605.000
1800,204.000,4796.000
1801,97.000,4903.000
1802,85.000,4915.000
1803,77.000,4923.000
1804,77.000,4923.000
1805,86.000,4914.000
1806,15727.000,10727.000
1807,180.000,4820.000
1808,89.000,4911.000
1809,14289.000,9289.000
1810,181.000,4819.000
1811,725.000,4275.000
1812,13602.000,8602.000
1813,212.000,4788.000
1814,167.000,4833.000
1815,29650.000,24650.000
1816,525.000,4475.000
1817,105.000,4895.000
1818,78.000,4922.000
1819,117.000,4883.000
1820,797.000,4203.000
1821,14056.000,9056.000
1822,153.000,4847.000
1823,145.000,4855.000
1824,17645.000,12645.000
1825,153.000,4847.000
1826,436.000,4564.000
1827,16374.000,11374.000
1828,166.000,4834.000
1829,83.000,4917.000
1830,89.000,4911.000
1831,11346.000,6346.000
1832,302.000,4698.000
1833,14094.000,9094.000
1834,163.000,4837.000
1835,84.000,4916.000
1836,26151.000,21151.000
1837,770.000,4230.000
1838,146.000,4854.000
1839,6857.000,1857.000
1840,156.000,4844.000
1841,84.000,4916.000
1842,12203.000,7203.000
1843,398.000,4602.000
1844,355.000,4645.000
1845,29469.000,24469.000
1846,177.000,4823.000
1847,120.000,4880.000
1848,87.000,4913.000
1849,75.000,4925.000
1850,77.000,4923.000
1851,29437.000,24437.000
1852,740.000,4260.000
1853,93.000,4907.000
1854,84.000,4916.000
1855,685.000,4315.000
1856,118.000,4882.000
1857,30180.000,25180.000
1858,14808.000,9808.000
1859,251.000,4749.000
1860,174.000,4826.000
1861,84.000,4916.000
1862,177.000,4823.000
1863,114.000,4886.000
1864,77.000,4923.000
1865,73.000,4927.000
1866,73.000,4927.000
1867,14877.000,9877.000
1868,176.000,4824.000
1869,89.000,4911.000
1870,29958.000,24958.000
1871,151.000,4849.000
1872,85.000,4915.000
1873,16972.000,11972.000
1874,145.000,4855.000
1875,86.000,4914.000
1876,87.000,4913.000
1877,557.000,4443.000
1878,102.000,4898.000
1879,12940.000,7940.000
1880,177.000,4823.000
1881,89.000,4911.000
1882,29483.000,24483.000
1883,186.000,4814.000
1884,96.000,4904.000
1885,82.000,4918.000
1886,113.000,4887.000
1887,112.000,4888.000
1888,30730.000,25730.000
1889,348.000,4652.000
1890,111.000,4889.000
1891,99.000,4901.000
1892,408.000,4592.000
1893,115.000,4885.000
1894,4437.000,563.000
1895,9463.000,4463.000
1896,173.000,4827.000
1897,16291.000,11291.000
1898,187.000,4813.000
1899,92.000,4908.000
1900,84.000,4916.000
1901,31229.000,26229.000
1902,192.000,4808.000
1903,96.000,4904.000
1904,90.000,4910.000
1905,86.000,4914.000
1906,87.000,4913.000
1907,13331.000,8331.000
1908,186.000,4814.000
1909,92.000,4908.000
1910,30454.000,25454.000
1911,618.000,4382.000
1912,135.000,4865.000
1913,82.000,4918.000
1914,95.000,4905.000
1915,69.000,4931.000
1916,13769.000,8769.000
1917,132.000,4868.000
1918,98.000,4902.000
1919,16193.000,11193.000
1920,416.000,4584.000
1921,254.000,4746.000
1922,16712.000,11712.000
1923,202.000,4798.000
1924,734.000,4266.000
1925,24638.000,19638.000
1926,6911.000,1911.000
1927,127.000,4873.000
1928,122.000,4878.000
1929,185.000,4815.000
1930,99.000,4901.000
1931,107.000,4893.000
1932,10570.000,5570.000
1933,484.000,4516.000
1934,32960.000,27960.000
1935,192.000,4808.000
1936,135.000,4865.000
1937,282.000,4718.000
1938,87.000,4913.000
1939,79.000,4921.000
1940,81.000,4919.000
1941,12686.000,7686.000
1942,192.000,4808.000
1943,88.000,4912.000
1944,18673.000,13673.000
1945,163.000,4837.000
1946,96.000,4904.000
1947,11558.000,6558.000
1948,232.000,4768.000
1949,336.000,4664.000
1950,17099.000,12099.000
1951,119.000,4881.000
1952,74.000,4926.000
1953,29558.000,24558.000
1954,219.000,4781.000
1955,78.000,4922.000
1956,80.000,4920.000
1957,78.000,4922.000
1958,72.000,4928.000
1959,15568.000,10568.000
1960,157.000,4843.000
1961,87.000,4913.000
1962,515.000,4485.000
1963,15997.000,10997.000
1964,149.000,4851.000
1965,87.000,4913.000
1966,26999.000,21999.000
1967,3112.000,1888.000
1968,125.000,4875.000
1969,105.000,4895.000
1970,104.000,4896.000
1971,11857.000,6857.000
1972,223.000,4777.000
1973,87.000,4913.000
1974,16225.000,11225.000
1975,530.000,4470.000
1976,115.000,4885.000
1977,76.000,4924.000
1978,14913.000,9913.000
1979,163.000,4837.000
1980,103.000,4897.000
1981,28957.000,23957.000
1982,164.000,4836.000
1983,90.000,4910.000
1984,86.000,4914.000
1985,1125.000,3875.000
1986,331.000,4669.000
1987,28443.000,23443.000
1988,161.000,4839.000
1989,109.000,4891.000
1990,99.000,4901.000
1991,80.000,4920.000
1992,79.000,4921.000
1993,15485.000,10485.000
1994,165.000,4835.000
1995,126.000,4874.000
1996,31232.000,26232.000
1997,146.000,4854.000
1998,89.000,4911.000
1999,76.000,4924.000
2000,69.000,4931.000
2001,70.000,4930.000
2002,29801.000,24801.000
2003,290.000,4710.000
2004,120.000,4880.000
2005,112.000,4888.000
2006,77.000,4923.000
2007,73.000,4927.000
2008,14943.000,9943.000
2009,248.000,4752.000
2010,88.000,4912.000
2011,33894.000,28894.000
2012,216.000,4784.000
2013,114.000,4886.000
2014,99.000,4901.000
2015,89.000,4911.000
2016,123.000,4877.000
2017,87.000,4913.000
2018,26899.000,21899.000
2019,138.000,4862.000
2020,84.000,4916.000
2021,76.000,4924.000
2022,85.000,4915.000
2023,75.000,4925.000
2024,29510.000,24510.000
2025,158.000,4842.000
2026,92.000,4908.000
2027,91.000,4909.000
2028,102.000,4898.000
2029,89.000,4911.000
2030,19223.000,14223.000
2031,178.000,4822.000
2032,89.000,4911.000
2033,87.000,4913.000
2034,27369.000,22369.000
2035,226.000,4774.000
2036,120.000,4880.000
2037,88.000,4912.000
2038,79.000,4921.000
2039,14834.000,9834.000
2040,130.000,4870.000
2041,112.000,4888.000
2042,14046.000,9046.000
2043,249.000,4751.000
2044,180.000,4820.000
2045,30622.000,25622.000
2046,230.000,4770.000
2047,464.000,4536.000
2048,105.000,4895.000
2049,87.000,4913.000
2050,91.000,4909.000
2051,14815.000,9815.000
2052,537.000,4463.000
2053,233.000,4767.000
2054,733.000,4267.000
2055,13646.000,8646.000
2056,195.000,4805.000
2057,104.000,4896.000
2058,30824.000,25824.000
2059,14370.000,9370.000
2060,89.000,4911.000
2061,48.000,4952.000
2062,42.000,4958.000
2063,44.000,4956.000
2064,17223.000,12223.000
2065,229.000,4771.000
2066,100.000,4900.000
2067,166.000,4834.000
2068,105.000,4895.000
2069,82.000,4918.000
2070,14215.000,9215.000
2071,191.000,4809.000
2072,96.000,4904.000
2073,2337.000,2663.000
2074,13075.000,8075.000
