t,steps_j4,steps_j5,steps_j6,deg_j6_cmd,enc_j6_raw,enc_valid
32.4425,0,0,0,0.000,0,1
32.4630,0,0,0,0.000,0,1
32.4833,0,0,0,0.000,0,1
32.5047,0,0,0,0.000,0,1
32.5253,0,0,0,0.000,0,1
32.5456,0,0,0,0.000,0,1
32.5668,0,0,0,0.000,0,1
32.5874,0,0,0,0.000,0,1
32.6082,0,0,0,0.000,0,1
32.6290,0,0,0,0.000,0,1
32.6494,0,0,0,0.000,0,1
32.6703,0,0,0,0.000,0,1
32.6920,0,0,0,0.000,0,1
32.7130,0,0,0,0.000,0,1
32.7341,0,0,0,0.000,0,1
32.7545,0,0,0,0.000,0,1
32.7774,0,0,0,0.000,0,1
32.8043,0,0,0,0.000,0,1
32.8282,0,0,0,0.000,0,1
32.8522,0,0,0,0.000,0,1
32.8754,0,0,0,0.000,0,1
32.8961,0,0,0,0.000,0,1
32.9210,0,0,0,0.000,0,1
32.9422,0,0,0,0.000,0,1
32.9686,0,0,0,0.000,0,1
32.9897,0,0,0,0.000,0,1
33.0108,0,0,0,0.000,0,1
33.0360,0,0,0,0.000,0,1
33.0584,0,0,0,0.000,0,1
33.0807,0,0,0,0.000,0,1
33.1013,0,0,0,0.000,0,1
33.1218,0,0,0,0.000,0,1
33.1424,0,0,0,0.000,0,1
33.1630,0,0,0,0.000,0,1
33.1849,0,0,0,0.000,0,1
33.2053,0,0,0,0.000,0,1
33.2256,0,0,0,0.000,0,1
33.2463,0,0,0,0.000,0,1
33.2712,0,0,0,0.000,0,1
33.2928,0,0,0,0.000,0,1
33.3136,0,0,0,0.000,0,1
33.3341,0,0,0,0.000,0,1
33.3549,0,0,0,0.000,0,1
33.3760,0,0,0,0.000,0,1
33.3967,0,0,0,0.000,0,1
33.4183,0,0,0,0.000,0,1
33.4396,0,0,0,0.000,0,1
33.4598,0,0,0,0.000,0,1
33.4801,0,0,0,0.000,0,1
33.5006,0,0,0,0.000,0,1
33.5212,0,0,0,0.000,0,1
33.5416,0,0,0,0.000,0,1
33.5622,0,0,0,0.000,0,1
33.5846,0,0,0,0.000,0,1
33.6053,0,0,0,0.000,0,1
33.6258,0,0,0,0.000,0,1
33.6461,0,0,0,0.000,0,1
33.6666,0,0,0,0.000,0,1
33.6875,0,0,0,0.000,0,1
33.7079,0,0,0,0.000,0,1
33.7287,0,0,0,0.000,0,1
33.7501,0,0,0,0.000,0,1
33.7707,0,0,0,0.000,0,1
33.7909,0,0,0,0.000,0,1
33.8115,0,0,0,0.000,0,1
33.8317,0,0,0,0.000,0,1
33.8531,0,0,0,0.000,0,1
33.8735,0,0,0,0.000,0,1
33.8946,0,0,0,0.000,0,1
33.9148,0,0,0,0.000,0,1
33.9353,0,0,0,0.000,0,1
33.9558,0,0,0,0.000,0,1
33.9763,0,0,0,0.000,0,1
33.9966,0,0,0,0.000,0,1
34.0180,0,0,0,0.000,0,1
34.0426,0,0,0,0.000,0,1
34.0675,0,0,0,0.000,0,1
34.0887,0,0,0,0.000,0,1
34.1092,0,0,0,0.000,0,1
34.1307,0,0,0,0.000,0,1
34.1518,0,0,0,0.000,0,1
34.1730,0,0,0,0.000,0,1
34.1940,0,0,0,0.000,0,1
34.2145,0,0,0,0.000,0,1
34.2348,0,0,0,0.000,0,1
34.2556,0,0,0,0.000,0,1
34.2762,0,0,0,0.000,0,1
34.2963,0,0,0,0.000,0,1
34.3174,0,0,0,0.000,0,1
34.3380,0,0,0,0.000,0,1
34.3587,0,0,0,0.000,0,1
34.3796,0,0,0,0.000,0,1
34.4014,0,0,0,0.000,0,1
34.4224,0,0,0,0.000,0,1
34.4428,0,0,0,0.000,0,1
34.4631,0,0,0,0.000,0,1
34.4845,0,0,0,0.000,0,1
34.5051,0,0,0,0.000,0,1
34.5254,0,0,0,0.000,0,1
34.5459,0,0,0,0.000,0,1
34.5665,0,0,0,0.000,0,1
34.5869,0,0,0,0.000,0,1
34.6074,0,0,0,0.000,0,1
34.6278,0,0,0,0.000,0,1
34.6486,0,0,0,0.000,0,1
34.6705,0,0,0,0.000,0,1
34.6911,0,0,0,0.000,0,1
34.7115,0,0,0,0.000,0,1
34.7324,0,0,0,0.000,0,1
34.7533,0,0,0,0.000,0,1
34.7740,0,0,0,0.000,0,1
34.7945,0,0,0,0.000,0,1
34.8202,0,0,0,0.000,0,1
34.8426,0,0,0,0.000,0,1
34.8634,0,0,0,0.000,0,1
34.8855,0,0,0,0.000,0,1
34.9058,0,0,0,0.000,0,1
34.9262,0,0,0,0.000,0,1
34.9465,0,0,0,0.000,0,1
34.9675,0,0,0,0.000,0,1
34.9878,0,0,0,0.000,0,1
35.0091,0,0,0,0.000,0,1
35.0296,0,0,0,0.000,0,1
35.0519,0,0,0,0.000,0,1
35.0728,0,0,0,0.000,0,1
35.0932,0,0,0,0.000,0,1
35.1138,0,0,0,0.000,0,1
35.1343,0,0,0,0.000,0,1
35.1551,0,0,0,0.000,0,1
35.1753,0,0,0,0.000,0,1
35.1960,0,0,0,0.000,0,1
35.2169,0,0,0,0.000,0,1
35.2377,0,0,0,0.000,0,1
35.2595,0,0,0,0.000,0,1
35.2805,0,0,0,0.000,0,1
35.3013,0,0,0,0.000,0,1
35.3224,0,0,0,0.000,0,1
35.3429,0,0,0,0.000,0,1
35.3632,0,0,0,0.000,0,1
35.3843,0,0,0,0.000,0,1
35.4049,0,0,0,0.000,0,1
35.4253,0,0,0,0.000,0,1
35.4458,0,0,0,0.000,0,1
35.4680,0,0,0,0.000,0,1
35.4887,0,0,0,0.000,0,1
35.6078,0,0,0,0.000,0,1
35.6282,0,0,0,0.000,0,1
35.6487,0,0,0,0.000,0,1
35.6690,0,0,0,0.000,0,1
35.6896,0,0,0,0.000,0,1
35.7117,0,0,0,0.000,0,1
35.7345,0,0,0,0.000,0,1
35.7555,0,0,0,0.000,0,1
35.7761,0,0,0,0.000,0,1
35.8000,0,0,0,0.000,0,1
35.8216,0,0,0,0.000,0,1
35.8423,0,0,0,0.000,0,1
35.8633,0,0,0,0.000,0,1
35.8845,0,0,0,0.000,0,1
35.9052,0,0,0,0.000,0,1
35.9271,0,0,0,0.000,0,1
35.9478,0,0,0,0.000,0,1
35.9694,0,0,0,0.000,0,1
35.9927,0,0,0,0.000,0,1
36.0138,0,0,0,0.000,0,1
36.0342,0,0,0,0.000,0,1
36.0548,0,0,0,0.000,0,1
36.0788,0,0,0,0.000,0,1
36.1006,0,0,0,0.000,0,1
36.1223,0,0,0,0.000,0,1
36.1427,0,0,0,0.000,0,1
36.1638,0,0,0,0.000,0,1
36.1856,0,0,0,0.000,0,1
36.2062,0,0,0,0.000,0,1
36.2267,0,0,0,0.000,0,1
36.2475,0,0,0,0.000,0,1
36.2680,0,0,0,0.000,0,1
36.2886,0,0,0,0.000,0,1
36.3097,0,0,0,0.000,0,1
36.3304,0,0,0,0.000,0,1
36.3507,0,0,0,0.000,0,1
36.3715,0,0,0,0.000,0,1
36.3921,0,0,0,0.000,0,1
36.4126,0,0,0,0.000,0,1
36.4338,0,0,0,0.000,0,1
36.4544,0,0,0,0.000,0,1
36.4764,0,0,0,0.000,0,1
36.4970,0,0,0,0.000,0,1
36.5172,0,0,0,0.000,0,1
36.5378,0,0,0,0.000,0,1
36.5583,0,0,0,0.000,0,1
36.5789,0,0,0,0.000,0,1
36.5993,0,0,0,0.000,0,1
36.6201,0,0,0,0.000,0,1
36.6404,0,0,0,0.000,0,1
36.6607,0,0,0,0.000,0,1
36.6844,0,0,0,0.000,0,1
36.7198,0,0,0,0.000,0,1
36.7459,0,0,0,0.000,0,1
36.7696,0,0,0,0.000,0,1
36.7974,0,0,0,0.000,0,1
36.8336,0,0,0,0.000,0,1
36.8627,0,0,0,0.000,0,1
36.8845,0,0,0,0.000,0,1
36.9135,0,0,0,0.000,0,1
36.9356,0,0,0,0.000,0,1
36.9559,0,0,0,0.000,0,1
36.9772,0,0,0,0.000,0,1
36.9977,0,0,0,0.000,0,1
37.0183,0,0,0,0.000,0,1
37.0385,0,0,0,0.000,0,1
37.0587,0,0,0,0.000,0,1
37.0794,0,0,0,0.000,0,1
37.0999,0,0,0,0.000,0,1
37.1205,0,0,0,0.000,0,1
37.1429,0,0,0,0.000,0,1
37.1680,0,0,0,0.000,0,1
37.1886,0,0,0,0.000,0,1
37.2092,0,0,0,0.000,0,1
37.2296,0,0,0,0.000,0,1
37.2502,0,0,0,0.000,0,1
37.2708,0,0,0,0.000,0,1
37.2936,0,0,0,0.000,0,1
37.3168,0,0,0,0.000,0,1
37.3378,0,0,0,0.000,0,1
37.3586,0,0,0,0.000,0,1
37.3793,0,0,0,0.000,0,1
37.4004,0,0,0,0.000,0,1
37.4211,0,0,0,0.000,0,1
37.4414,0,0,0,0.000,0,1
37.4621,0,0,0,0.000,0,1
37.4924,0,0,0,0.000,0,1
37.5172,0,0,1,0.450,0,1
37.5394,0,0,1,0.450,0,1
37.5602,0,0,1,0.450,0,1
37.5805,0,0,1,0.450,0,1
37.6017,0,0,1,0.450,1,1
37.6221,0,0,2,0.900,1,1
37.6423,0,0,2,0.900,2,1
37.6628,0,0,2,0.900,4,1
37.6829,0,0,4,1.800,4,1
37.7036,0,0,6,2.700,5,1
37.7238,0,0,8,3.600,6,1
37.7447,0,0,9,4.050,7,1
37.7652,0,0,11,4.950,13,1
37.7855,0,0,12,5.400,22,1
37.8059,0,0,14,6.300,31,1
37.8287,0,0,16,7.200,33,1
37.8503,0,0,17,7.650,37,1
37.8715,0,0,19,8.550,44,1
37.8921,0,0,22,9.900,44,1
37.9126,0,0,26,11.700,47,1
37.9331,0,0,29,13.050,57,1
37.9534,0,0,33,14.850,61,1
37.9740,0,0,37,16.650,61,1
37.9942,0,0,41,18.450,65,1
38.0144,0,0,45,20.250,81,1
38.0350,0,0,49,22.050,86,1
38.0553,0,0,54,24.300,91,1
38.0768,0,0,56,25.200,96,1
38.0976,0,0,58,26.100,101,1
38.1189,0,0,60,27.000,106,1
38.1397,0,0,62,27.900,116,1
38.1601,0,0,64,28.800,127,1
38.1843,0,0,66,29.700,142,1
38.2063,0,0,68,30.600,152,1
38.2275,0,0,70,31.500,157,1
38.2478,0,0,73,32.850,168,1
38.2685,0,0,76,34.200,168,1
38.2886,0,0,79,35.550,178,1
38.3090,0,0,82,36.900,188,1
38.3293,0,0,85,38.250,193,1
38.3496,0,0,88,39.600,198,1
38.3698,0,0,90,40.500,209,1
38.3912,0,0,91,40.950,209,1
38.4119,0,0,93,41.850,224,1
38.4324,0,0,94,42.300,234,1
38.4528,0,0,95,42.750,244,1
38.4731,0,0,96,43.200,270,1
38.4933,0,0,96,43.200,275,1
38.5135,0,0,98,44.100,275,1
38.5338,0,0,98,44.100,296,1
38.5540,0,0,98,44.100,301,1
38.5743,0,0,98,44.100,316,1
38.5948,0,0,98,44.100,321,1
38.6153,0,0,99,44.550,326,1
38.6356,0,0,99,44.550,342,1
38.6558,0,0,99,44.550,347,1
38.6763,0,0,99,44.550,357,1
38.6966,0,0,100,45.000,362,1
38.7182,0,0,100,45.000,377,1
38.7394,0,0,100,45.000,388,1
38.7611,0,0,100,45.000,403,1
38.7817,0,0,100,45.000,418,1
38.8019,0,0,100,45.000,427,1
38.8226,0,0,100,45.000,432,1
38.8430,0,0,100,45.000,436,1
38.8641,0,0,100,45.000,450,1
38.8846,0,0,100,45.000,459,1
38.9049,0,0,100,45.000,461,1
38.9252,0,0,100,45.000,473,1
38.9456,0,0,100,45.000,475,1
38.9662,0,0,100,45.000,483,1
38.9866,0,0,100,45.000,485,1
39.0069,0,0,100,45.000,485,1
39.0274,0,0,100,45.000,487,1
39.0476,0,0,100,45.000,489,1
39.0680,0,0,100,45.000,491,1
39.0885,0,0,100,45.000,491,1
39.1091,0,0,100,45.000,494,1
39.1294,0,0,100,45.000,494,1
39.1495,0,0,100,45.000,498,1
39.1701,0,0,100,45.000,499,1
39.1906,0,0,100,45.000,501,1
39.2109,0,0,100,45.000,501,1
39.2314,0,0,100,45.000,501,1
39.2520,0,0,100,45.000,503,1
39.2722,0,0,100,45.000,503,1
39.2931,0,0,100,45.000,504,1
39.3139,0,0,100,45.000,504,1
39.3345,0,0,100,45.000,504,1
39.3548,0,0,100,45.000,505,1
39.3753,0,0,100,45.000,506,1
39.3957,0,0,100,45.000,506,1
39.4165,0,0,100,45.000,507,1
39.4371,0,0,100,45.000,507,1
39.4574,0,0,100,45.000,508,1
39.4778,0,0,100,45.000,508,1
39.4979,0,0,100,45.000,508,1
39.5182,0,0,100,45.000,509,1
39.5387,0,0,100,45.000,509,1
39.5590,0,0,100,45.000,509,1
39.5932,0,0,100,45.000,509,1
39.6730,0,0,100,45.000,510,1
39.6943,0,0,100,45.000,511,1
39.7145,0,0,100,45.000,511,1
39.7348,0,0,100,45.000,511,1
39.7553,0,0,100,45.000,511,1
39.7755,0,0,100,45.000,511,1
39.7958,0,0,100,45.000,511,1
39.8163,0,0,100,45.000,511,1
39.8367,0,0,100,45.000,511,1
39.8580,0,0,100,45.000,511,1
39.8787,0,0,100,45.000,511,1
39.8990,0,0,100,45.000,511,1
39.9203,0,0,100,45.000,511,1
39.9412,0,0,100,45.000,511,1
39.9614,0,0,100,45.000,511,1
39.9819,0,0,100,45.000,511,1
40.0022,0,0,100,45.000,511,1
40.0226,0,0,100,45.000,511,1
40.0437,0,0,100,45.000,512,1
40.0646,0,0,100,45.000,512,1
40.0849,0,0,100,45.000,512,1
40.1053,0,0,100,45.000,512,1
40.1259,0,0,100,45.000,512,1
40.1467,0,0,100,45.000,512,1
40.1673,0,0,100,45.000,512,1
40.1881,0,0,100,45.000,512,1
40.2085,0,0,100,45.000,512,1
40.2294,0,0,100,45.000,512,1
40.2496,0,0,100,45.000,512,1
40.2697,0,0,100,45.000,512,1
40.2902,0,0,100,45.000,512,1
40.3105,0,0,100,45.000,512,1
40.3312,0,0,100,45.000,512,1
40.3516,0,0,100,45.000,512,1
40.3720,0,0,100,45.000,512,1
40.3922,0,0,100,45.000,512,1
40.4128,0,0,100,45.000,512,1
40.4337,0,0,100,45.000,512,1
40.4544,0,0,100,45.000,512,1
40.4750,0,0,100,45.000,512,1
40.4952,0,0,100,45.000,512,1
40.5155,0,0,100,45.000,512,1
40.5357,0,0,100,45.000,512,1
40.5560,0,0,100,45.000,512,1
40.5772,0,0,100,45.000,512,1
40.5982,0,0,100,45.000,512,1
40.6186,0,0,100,45.000,512,1
40.6389,0,0,100,45.000,512,1
40.6592,0,0,100,45.000,512,1
40.6799,0,0,100,45.000,512,1
40.7002,0,0,100,45.000,512,1
40.7205,0,0,100,45.000,512,1
40.7413,0,0,100,45.000,512,1
40.7615,0,0,100,45.000,512,1
40.7820,0,0,100,45.000,512,1
40.8022,0,0,100,45.000,512,1
40.8224,0,0,100,45.000,512,1
40.8430,0,0,100,45.000,512,1
40.8638,0,0,100,45.000,512,1
40.8843,0,0,100,45.000,512,1
40.9046,0,0,100,45.000,512,1
40.9250,0,0,100,45.000,512,1
40.9457,0,0,100,45.000,512,1
40.9662,0,0,100,45.000,512,1
40.9865,0,0,100,45.000,512,1
41.0069,0,0,100,45.000,512,1
41.0274,0,0,100,45.000,512,1
41.0480,0,0,100,45.000,512,1
41.0681,0,0,100,45.000,512,1
41.0886,0,0,100,45.000,512,1
41.1089,0,0,100,45.000,512,1
41.1293,0,0,100,45.000,512,1
41.1505,0,0,100,45.000,512,1
41.1714,0,0,100,45.000,512,1
41.1917,0,0,100,45.000,512,1
41.2126,0,0,100,45.000,512,1
41.2347,0,0,100,45.000,512,1
41.2555,0,0,100,45.000,512,1
41.2760,0,0,100,45.000,512,1
41.2973,0,0,100,45.000,512,1
41.3182,0,0,100,45.000,512,1
41.3389,0,0,100,45.000,512,1
41.3593,0,0,100,45.000,512,1
41.3844,0,0,100,45.000,512,1
41.4055,0,0,100,45.000,512,1
41.4270,0,0,100,45.000,512,1
41.4476,0,0,100,45.000,512,1
41.4685,0,0,100,45.000,512,1
41.4888,0,0,100,45.000,512,1
41.5096,0,0,100,45.000,512,1
41.5303,0,0,100,45.000,512,1
41.5506,0,0,100,45.000,512,1
41.5709,0,0,100,45.000,512,1
41.5912,0,0,100,45.000,512,1
41.6115,0,0,100,45.000,512,1
41.6319,0,0,100,45.000,512,1
41.6521,0,0,100,45.000,512,1
41.6725,0,0,100,45.000,512,1
41.6930,0,0,100,45.000,512,1
41.7135,0,0,100,45.000,512,1
41.7342,0,0,100,45.000,512,1
41.7544,0,0,100,45.000,512,1
41.7750,0,0,100,45.000,512,1
41.7963,0,0,100,45.000,512,1
41.8187,0,0,100,45.000,512,1
41.8392,0,0,100,45.000,512,1
41.8598,0,0,100,45.000,512,1
41.8817,0,0,100,45.000,512,1
41.9024,0,0,100,45.000,512,1
41.9229,0,0,100,45.000,512,1
41.9446,0,0,100,45.000,512,1
41.9660,0,0,100,45.000,512,1
41.9861,0,0,100,45.000,512,1
42.0071,0,0,100,45.000,512,1
42.0276,0,0,100,45.000,512,1
42.0533,0,0,100,45.000,512,1
42.0768,0,0,100,45.000,512,1
42.0982,0,0,100,45.000,512,1
42.1203,0,0,100,45.000,512,1
42.1408,0,0,100,45.000,512,1
42.1616,0,0,100,45.000,512,1
42.1819,0,0,100,45.000,512,1
42.2031,0,0,100,45.000,512,1
42.2237,0,0,100,45.000,512,1
42.2442,0,0,100,45.000,512,1
42.2649,0,0,100,45.000,512,1
42.2851,0,0,100,45.000,512,1
43.5481,0,0,100,45.000,512,1
43.5684,0,0,100,45.000,512,1
43.5890,0,0,100,45.000,512,1
43.6097,0,0,100,45.000,512,1
43.6302,0,0,100,45.000,512,1
43.6511,0,0,100,45.000,512,1
43.6798,0,0,100,45.000,512,1
43.7000,0,0,100,45.000,512,1
43.7202,0,0,100,45.000,512,1
43.7415,0,0,100,45.000,512,1
43.7623,0,0,100,45.000,512,1
43.7827,0,0,100,45.000,512,1
43.8035,0,0,100,45.000,512,1
43.8237,0,0,100,45.000,512,1
43.8441,0,0,100,45.000,512,1
43.8647,0,0,100,45.000,512,1
43.8852,0,0,100,45.000,512,1
43.9067,0,0,100,45.000,512,1
43.9305,0,0,100,45.000,512,1
43.9525,0,0,100,45.000,512,1
43.9736,0,0,100,45.000,512,1
43.9959,0,0,100,45.000,512,1
44.0161,0,0,100,45.000,512,1
44.0369,0,0,100,45.000,512,1
44.0577,0,0,100,45.000,512,1
44.0780,0,0,100,45.000,512,1
44.0985,0,0,100,45.000,512,1
44.1191,0,0,100,45.000,512,1
44.1398,0,0,100,45.000,512,1
44.1603,0,0,100,45.000,512,1
44.1808,0,0,100,45.000,512,1
44.2012,0,0,100,45.000,512,1
44.2222,0,0,100,45.000,512,1
44.2426,0,0,100,45.000,512,1
44.2639,0,0,100,45.000,512,1
44.2846,0,0,100,45.000,512,1
44.3054,0,0,100,45.000,512,1
44.3271,0,0,100,45.000,512,1
44.3481,0,0,100,45.000,512,1
44.3693,0,0,100,45.000,512,1
44.3900,0,0,100,45.000,512,1
44.4109,0,0,100,45.000,512,1
44.4312,0,0,100,45.000,512,1
44.4528,0,0,100,45.000,512,1
44.4736,0,0,100,45.000,512,1
44.4940,0,0,100,45.000,512,1
44.5146,0,0,100,45.000,512,1
44.5350,0,0,100,45.000,512,1
44.5556,0,0,100,45.000,512,1
44.5773,0,0,100,45.000,512,1
44.5980,0,0,100,45.000,512,1
44.6189,0,0,100,45.000,512,1
44.6404,0,0,100,45.000,512,1
44.6613,0,0,100,45.000,512,1
44.6818,0,0,100,45.000,512,1
44.7022,0,0,100,45.000,512,1
44.7228,0,0,100,45.000,512,1
44.7448,0,0,100,45.000,512,1
44.7657,0,0,100,45.000,512,1
44.7858,0,0,100,45.000,512,1
44.8063,0,0,100,45.000,512,1
44.8265,0,0,100,45.000,512,1
44.8469,0,0,100,45.000,512,1
44.8672,0,0,100,45.000,512,1
44.8874,0,0,100,45.000,512,1
44.9078,0,0,100,45.000,512,1
44.9283,0,0,100,45.000,512,1
44.9485,0,0,100,45.000,512,1
44.9688,0,0,100,45.000,512,1
44.9890,0,0,100,45.000,512,1
45.0092,0,0,100,45.000,512,1
45.0296,0,0,100,45.000,512,1
45.0500,0,0,100,45.000,512,1
45.0705,0,0,100,45.000,512,1
45.0911,0,0,100,45.000,512,1
45.1115,0,0,100,45.000,512,1
45.1323,0,0,100,45.000,512,1
45.1525,0,0,100,45.000,512,1
45.1729,0,0,100,45.000,512,1
45.1933,0,0,100,45.000,512,1
45.2137,0,0,100,45.000,512,1
45.2357,0,0,100,45.000,512,1
45.2564,0,0,100,45.000,512,1
45.2772,0,0,100,45.000,512,1
45.2990,0,0,100,45.000,512,1
45.3193,0,0,100,45.000,512,1
45.3397,0,0,100,45.000,512,1
45.3601,0,0,100,45.000,512,1
45.3805,0,0,100,45.000,512,1
45.4009,0,0,100,45.000,512,1
45.4212,0,0,100,45.000,512,1
45.4414,0,0,100,45.000,512,1
45.4620,0,0,100,45.000,512,1
45.4829,0,0,100,45.000,512,1
45.5033,0,0,100,45.000,512,1
45.5237,0,0,100,45.000,512,1
45.5446,0,0,100,45.000,512,1
45.5653,0,0,100,45.000,512,1
45.5859,0,0,100,45.000,512,1
45.6061,0,0,100,45.000,512,1
45.6270,0,0,100,45.000,512,1
45.6475,0,0,100,45.000,512,1
45.6681,0,0,100,45.000,512,1
45.6886,0,0,100,45.000,512,1
45.7089,0,0,100,45.000,512,1
45.7292,0,0,100,45.000,512,1
45.7499,0,0,100,45.000,512,1
45.7703,0,0,100,45.000,512,1
45.7905,0,0,100,45.000,512,1
45.8110,0,0,100,45.000,512,1
45.8315,0,0,100,45.000,512,1
45.8521,0,0,100,45.000,512,1
45.8726,0,0,100,45.000,512,1
45.8927,0,0,100,45.000,512,1
45.9137,0,0,100,45.000,512,1
45.9365,0,0,100,45.000,512,1
45.9569,0,0,100,45.000,512,1
45.9780,0,0,100,45.000,512,1
45.9982,0,0,100,45.000,512,1
46.0220,0,0,100,45.000,512,1
46.0428,0,0,100,45.000,512,1
46.0636,0,0,100,45.000,512,1
46.0852,0,0,100,45.000,512,1
46.1072,0,0,100,45.000,512,1
46.1281,0,0,100,45.000,512,1
46.1485,0,0,100,45.000,512,1
46.1690,0,0,100,45.000,512,1
46.1896,0,0,100,45.000,512,1
46.2098,0,0,100,45.000,512,1
46.2301,0,0,100,45.000,512,1
46.2505,0,0,100,45.000,512,1
46.2710,0,0,100,45.000,512,1
46.2931,0,0,100,45.000,512,1
46.3142,0,0,100,45.000,512,1
46.3350,0,0,100,45.000,512,1
46.3557,0,0,100,45.000,512,1
46.3788,0,0,100,45.000,512,1
46.3995,0,0,100,45.000,512,1
46.4212,0,0,100,45.000,512,1
46.4418,0,0,100,45.000,512,1
46.4628,0,0,100,45.000,512,1
46.4873,0,0,100,45.000,512,1
46.5081,0,0,100,45.000,512,1
46.5289,0,0,100,45.000,512,1
46.5494,0,0,100,45.000,512,1
46.5710,0,0,100,45.000,512,1
46.5919,0,0,100,45.000,512,1
46.6121,0,0,100,45.000,512,1
46.6324,0,0,100,45.000,512,1
46.6527,0,0,100,45.000,512,1
46.6732,0,0,100,45.000,512,1
46.6940,0,0,100,45.000,512,1
46.7146,0,0,100,45.000,512,1
46.7368,0,0,100,45.000,512,1
46.7571,0,0,100,45.000,512,1
46.7776,0,0,100,45.000,512,1
46.7984,0,0,100,45.000,512,1
46.8191,0,0,100,45.000,512,1
46.8399,0,0,100,45.000,512,1
46.8605,0,0,100,45.000,512,1
46.8809,0,0,100,45.000,512,1
46.9010,0,0,100,45.000,512,1
46.9216,0,0,100,45.000,512,1
46.9424,0,0,100,45.000,512,1
46.9627,0,0,100,45.000,512,1
46.9831,0,0,100,45.000,512,1
47.0034,0,0,100,45.000,512,1
47.0237,0,0,100,45.000,512,1
47.0438,0,0,100,45.000,512,1
47.0644,0,0,100,45.000,512,1
47.0857,0,0,100,45.000,512,1
47.1077,0,0,100,45.000,512,1
47.1281,0,0,100,45.000,512,1
47.1486,0,0,100,45.000,512,1
47.1691,0,0,100,45.000,512,1
47.1897,0,0,100,45.000,512,1
47.2100,0,0,100,45.000,512,1
47.2310,0,0,100,45.000,512,1
47.2512,0,0,100,45.000,512,1
47.2716,0,0,100,45.000,512,1
47.2927,0,0,100,45.000,512,1
47.3132,0,0,100,45.000,512,1
47.3336,0,0,100,45.000,512,1
47.3539,0,0,100,45.000,512,1
47.3743,0,0,100,45.000,512,1
47.3950,0,0,100,45.000,512,1
47.4154,0,0,100,45.000,512,1
